id,jurisdiction,guide_name,spot_name,spot_type,fad_type,scope,source_kind,official_owner,official_url,latitude,longitude,coordinate_role,distance_from_access_nm,depth_m,planner_eligible,map_eligible,role,score_impact,review_status,notes
qld_official_fad:sfad_3a_cape_moreton_continental_shelf,QLD,Find a fish aggregating device,SFAD 3A: Cape Moreton continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-27.0179,153.7653,official_coordinate,22 from Comboyuro Point,269,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_3b_cape_moreton_continental_shelf,QLD,Find a fish aggregating device,SFAD 3B: Cape Moreton continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-27.006867,153.778267,official_coordinate,23 from Comboyuro Point,280,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_3c_cape_moreton_continental_shelf,QLD,Find a fish aggregating device,SFAD 3C: Cape Moreton continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-27.018133,153.792717,official_coordinate,23 from Comboyuro Point,295,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_4a_mooloolaba_continental_shelf,QLD,Find a fish aggregating device,SFAD 4A: Mooloolaba continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-26.67485,153.668517,official_coordinate,29 from Mooloolaba,233,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_4b_mooloolaba_continental_shelf,QLD,Find a fish aggregating device,SFAD 4B: Mooloolaba continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-26.664783,153.679767,official_coordinate,29 from Mooloolaba,244,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:sfad_4c_mooloolaba_continental_shelf,QLD,Find a fish aggregating device,SFAD 4C: Mooloolaba continental shelf,fad,Subsurface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-26.678483,153.686167,official_coordinate,30 from Mooloolaba,252,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_f1_rooney_point_k_gari_formerly_fraser_island,QLD,Find a fish aggregating device,"FAD F1: Rooney Point, K’gari (formerly Fraser Island)",fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-24.812667,153.102517,official_coordinate,31 from Urangan,34,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_f2_k_gari_formerly_fraser_island_offshore,QLD,Find a fish aggregating device,FAD F2: K’gari (formerly Fraser Island) offshore,fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-24.631617,153.4058,official_coordinate,8 from Sandy Cape,54,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_f3_k_gari_formerly_fraser_island_offshore,QLD,Find a fish aggregating device,FAD F3: K’gari (formerly Fraser Island) offshore,fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-24.9677,153.54455,official_coordinate,11 from Waddy Point,54,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_b1a_bundaberg_offshore,QLD,Find a fish aggregating device,FAD B1a: Bundaberg offshore,fad,All-water FAD (submerged buoy),offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-24.652717,152.54875,official_coordinate,10 from Burnett Heads,25,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_b1b_bundaberg_offshore,QLD,Find a fish aggregating device,FAD B1b: Bundaberg offshore,fad,All-water FAD (submerged buoy),offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-24.654417,152.5502,official_coordinate,10 from Burnett Heads,25,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_b1c_bundaberg_offshore,QLD,Find a fish aggregating device,FAD B1c: Bundaberg offshore,fad,All-water FAD (submerged buoy),offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-24.655917,152.5487,official_coordinate,10 from Burnett Heads,25,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_b1d_bundaberg_offshore,QLD,Find a fish aggregating device,FAD B1d: Bundaberg offshore,fad,All-water FAD (submerged buoy),offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-24.654667,152.54725,official_coordinate,10 from Burnett Heads,25,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_b1_bundaberg_offshore,QLD,Find a fish aggregating device,FAD B1: Bundaberg offshore,fad,All-water FAD (surface buoy),offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-24.654567,152.54865,official_coordinate,10 from Burnett Heads,25,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_g1_weipa,QLD,Find a fish aggregating device,FAD G1: Weipa,fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-12.98265,141.283483,official_coordinate,36 from Weipa,30,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_g2_weipa,QLD,Find a fish aggregating device,FAD G2: Weipa,fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-12.9408,141.369883,official_coordinate,29 from Weipa,30,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_g3_weipa,QLD,Find a fish aggregating device,FAD G3: Weipa,fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-12.811183,141.394417,official_coordinate,25 from Weipa,30,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_g4_weipa,QLD,Find a fish aggregating device,FAD G4: Weipa,fad,Surface FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-12.831717,141.543233,official_coordinate,18 from Weipa,21,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_g5_karumba,QLD,Find a fish aggregating device,FAD G5: Karumba,fad,All-water FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-17.362283,140.73145,official_coordinate,8 from Karumba,7,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
qld_official_fad:fad_g6_karumba,QLD,Find a fish aggregating device,FAD G6: Karumba,fad,All-water FAD,offshore_boat,official_fad_coordinate_table,Queensland Government,https://www.qld.gov.au/recreation/activities/boating-fishing/rec-fishing/fish-aggregating-devices/locations,-17.2486,140.621433,official_coordinate,18 from Karumba,11,False,True,offshore_boat_fishing_reference,none,check_deployed_status_before_trip,Queensland Government FAD coordinate. Offshore/boat-only reference; not a shore fishing spot.
